Day,Hour,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
12,20,4.10241E-05,3.02529E-05,3.03115E-05,6.13998E-05,2.6282E-05,0.000123938,4.52346E-05,0.000303194,3.91533E-05,0.000203808,2.82262E-05,2.91673E-05
12,21,4.64504E-05,3.68238E-05,3.29644E-05,5.29133E-05,2.38258E-05,0.000319966,5.00287E-05,6.11693E-05,4.07614E-05,0.000102564,2.60001E-05,2.89577E-05
12,22,3.38117E-05,3.6147E-05,3.62636E-05,6.06868E-05,2.22559E-05,0.000325165,8.57418E-05,4.39089E-05,4.18018E-05,7.27556E-05,2.69099E-05,2.90188E-05
12,23,2.9609E-05,2.45598E-05,3.25576E-05,0.000037011,2.33132E-05,0.000124261,6.63242E-05,3.92487E-05,3.65742E-05,7.64497E-05,2.50143E-05,2.79425E-05
12,24,2.90676E-05,2.40575E-05,2.71806E-05,2.65934E-05,2.45667E-05,0.000142536,4.51755E-05,3.5793E-05,3.15532E-05,7.65167E-05,2.4624E-05,2.61043E-05
13,1,2.92524E-05,2.3284E-05,2.52033E-05,2.56856E-05,2.52281E-05,0.000113655,4.12207E-05,3.75812E-05,3.30073E-05,8.2209E-05,2.56443E-05,2.91073E-05
13,2,2.78772E-05,2.13356E-05,2.48872E-05,2.28904E-05,2.42904E-05,4.69189E-05,3.33493E-05,3.4407E-05,3.3108E-05,8.01637E-05,2.65921E-05,2.72207E-05
13,3,2.71582E-05,2.06555E-05,2.48269E-05,2.23767E-05,2.53048E-05,3.30885E-05,3.28886E-05,3.08853E-05,3.16122E-05,0.000135116,2.58633E-05,2.69827E-05
13,4,2.62296E-05,2.11943E-05,2.43783E-05,2.2441E-05,2.62008E-05,3.50487E-05,3.20925E-05,2.96708E-05,2.9165E-05,0.000126852,2.23461E-05,2.67166E-05
13,5,2.66073E-05,2.10815E-05,2.41931E-05,2.25262E-05,2.50161E-05,3.11144E-05,3.20836E-05,3.04347E-05,2.88126E-05,7.78263E-05,2.29278E-05,2.64786E-05
13,6,2.83481E-05,2.18765E-05,2.41339E-05,2.30642E-05,2.47116E-05,2.86907E-05,3.03383E-05,2.93728E-05,2.96083E-05,7.14731E-05,2.29244E-05,2.82289E-05
13,7,3.04444E-05,2.39624E-05,2.48959E-05,2.2457E-05,2.38844E-05,2.56902E-05,2.90366E-05,2.79438E-05,2.94931E-05,7.01829E-05,2.48263E-05,3.73697E-05
13,8,3.05292E-05,2.50459E-05,2.55362E-05,2.2172E-05,2.13481E-05,2.38058E-05,2.62458E-05,2.62486E-05,2.86414E-05,7.24689E-05,2.67639E-05,5.52087E-05
13,9,3.10944E-05,2.39098E-05,2.80718E-05,2.40478E-05,2.10842E-05,2.59155E-05,2.57391E-05,2.45281E-05,2.56636E-05,7.20006E-05,2.70352E-05,6.89183E-05
13,10,3.11676E-05,2.42595E-05,2.84281E-05,2.57925E-05,2.12009E-05,2.85511E-05,2.55318E-05,2.49805E-05,2.5884E-05,7.06788E-05,2.73646E-05,7.0699E-05
13,11,3.12893E-05,2.40226E-05,2.84552E-05,2.60587E-05,2.10735E-05,3.45436E-05,2.58696E-05,2.57986E-05,2.63296E-05,7.14819E-05,2.78083E-05,5.6069E-05
13,12,3.20983E-05,2.43175E-05,2.90412E-05,2.62054E-05,2.1162E-05,4.07104E-05,2.62216E-05,2.61609E-05,2.59784E-05,8.56446E-05,2.99138E-05,5.26725E-05
13,13,3.19076E-05,2.43836E-05,4.04155E-05,3.16098E-05,2.11553E-05,4.88629E-05,2.85765E-05,2.6281E-05,2.8907E-05,8.12813E-05,2.99753E-05,5.63706E-05
13,14,3.30606E-05,2.41284E-05,3.7308E-05,4.18232E-05,2.20039E-05,5.28279E-05,3.31473E-05,2.71027E-05,3.15885E-05,8.40289E-05,3.17301E-05,5.28832E-05
13,15,3.32434E-05,2.4353E-05,4.01065E-05,3.87108E-05,2.18793E-05,8.12151E-05,4.74252E-05,2.72771E-05,3.69237E-05,8.49638E-05,3.2033E-05,5.91425E-05
13,16,3.31633E-05,2.45636E-05,2.77422E-05,4.26701E-05,2.16222E-05,7.38377E-05,9.89984E-05,2.75032E-05,4.34174E-05,8.36724E-05,4.86997E-05,5.38338E-05
13,17,3.43806E-05,2.57991E-05,3.01714E-05,4.5126E-05,2.14795E-05,8.39047E-05,0.000124174,2.86424E-05,5.50167E-05,0.000117787,4.32202E-05,0.000115638
13,18,3.67329E-05,2.48477E-05,3.12646E-05,4.6217E-05,2.39182E-05,0.000121715,0.000131881,3.04076E-05,0.000179747,0.000171633,6.88208E-05,6.03713E-05
13,19,3.79217E-05,2.76341E-05,4.44522E-05,3.55215E-05,2.46067E-05,0.00012556,0.000133523,3.5525E-05,0.000181047,0.000231488,0.000346482,6.34285E-05
13,20,4.53732E-05,2.74885E-05,5.38382E-05,0.000108403,3.04507E-05,0.000231658,0.000149959,4.04143E-05,7.20414E-05,0.000216021,9.04668E-05,8.30575E-05
13,21,3.40461E-05,2.76223E-05,6.85992E-05,5.36844E-05,2.76578E-05,0.000115544,0.000132986,4.68605E-05,6.17864E-05,0.000218119,8.0082E-05,0.000123914
13,22,3.22137E-05,2.60435E-05,4.61455E-05,0.000107041,2.63773E-05,6.2925E-05,0.000318017,3.92622E-05,4.14407E-05,0.000175582,4.22902E-05,0.000118136
13,23,3.20298E-05,2.50497E-05,3.30823E-05,0.000123123,2.59031E-05,0.000112202,0.000108962,3.91044E-05,4.19743E-05,0.00012479,3.2786E-05,4.67223E-05
13,24,3.16859E-05,2.46302E-05,2.82065E-05,5.8837E-05,2.42177E-05,5.57428E-05,0.000124171,3.89347E-05,3.87529E-05,0.000113182,2.95683E-05,4.03395E-05
14,1,3.23817E-05,2.44744E-05,2.63725E-05,5.41145E-05,2.42723E-05,6.89522E-05,6.16706E-05,3.86561E-05,3.89456E-05,6.97162E-05,6.47909E-05,2.83192E-05
14,2,3.16996E-05,2.41757E-05,2.60602E-05,4.54061E-05,2.35173E-05,3.70767E-05,4.22549E-05,3.49442E-05,3.37718E-05,6.64007E-05,6.28406E-05,2.668E-05
14,3,3.16132E-05,2.34591E-05,2.49746E-05,3.61508E-05,2.1281E-05,3.9374E-05,3.133E-05,3.17111E-05,3.13454E-05,5.87219E-05,6.18089E-05,2.47276E-05
14,4,3.15848E-05,2.32131E-05,2.47775E-05,2.66493E-05,2.03281E-05,3.64163E-05,3.07476E-05,3.15203E-05,3.0537E-05,5.52541E-05,6.19239E-05,2.40099E-05
14,5,3.14731E-05,2.31373E-05,2.48655E-05,2.51183E-05,2.01319E-05,3.35571E-05,3.00507E-05,3.05366E-05,3.04317E-05,5.48052E-05,6.08956E-05,2.47905E-05
14,6,3.13146E-05,2.45071E-05,2.5118E-05,2.63111E-05,2.00501E-05,3.18384E-05,3.00117E-05,3.04854E-05,3.12633E-05,6.05396E-05,6.14853E-05,2.60851E-05
14,7,3.14141E-05,2.58088E-05,2.6977E-05,2.57681E-05,2.01623E-05,2.77825E-05,2.70485E-05,2.93851E-05,2.9558E-05,5.7751E-05,6.34971E-05,2.89269E-05
14,8,3.16854E-05,2.91861E-05,2.67782E-05,2.62176E-05,1.8041E-05,2.52638E-05,2.58318E-05,2.82448E-05,2.71397E-05,6.3006E-05,6.4423E-05,4.99075E-05
14,9,3.16917E-05,2.62401E-05,2.86279E-05,2.62203E-05,1.79277E-05,2.79864E-05,2.56658E-05,2.81429E-05,2.63244E-05,5.97924E-05,6.43903E-05,5.17178E-05
14,10,3.02216E-05,2.58834E-05,2.63388E-05,3.8526E-05,2.03168E-05,3.17602E-05,2.56109E-05,2.8299E-05,2.77242E-05,5.4891E-05,6.61491E-05,4.18757E-05
14,11,3.04813E-05,2.67924E-05,2.69069E-05,3.99607E-05,1.93904E-05,5.11411E-05,2.57981E-05,2.92868E-05,2.9253E-05,5.09595E-05,6.6463E-05,3.62124E-05
14,12,3.02843E-05,2.66769E-05,2.88365E-05,4.17014E-05,2.07504E-05,4.04266E-05,2.59292E-05,3.08818E-05,3.00359E-05,5.39905E-05,6.52898E-05,3.31966E-05
14,13,3.13588E-05,2.74826E-05,2.92275E-05,5.30456E-05,2.1294E-05,4.25982E-05,2.73834E-05,3.31789E-05,3.67021E-05,5.48794E-05,6.63129E-05,4.87771E-05
14,14,3.0919E-05,2.821E-05,3.13688E-05,5.62842E-05,2.15551E-05,4.00813E-05,3.05007E-05,3.44924E-05,4.10091E-05,4.69681E-05,6.79856E-05,4.27366E-05
14,15,3.07262E-05,2.91281E-05,2.83222E-05,4.12741E-05,2.16887E-05,5.14157E-05,3.05539E-05,3.77467E-05,4.29013E-05,4.36664E-05,6.64434E-05,5.67239E-05
14,16,3.03591E-05,3.7065E-05,2.60239E-05,4.35302E-05,2.11711E-05,5.23587E-05,3.17174E-05,4.5395E-05,4.32496E-05,4.35967E-05,6.97956E-05,4.99972E-05
14,17,3.04839E-05,4.34753E-05,2.78198E-05,4.45681E-05,2.14045E-05,6.61805E-05,3.87536E-05,6.30735E-05,5.51492E-05,5.1363E-05,6.98525E-05,5.14378E-05
14,18,3.12334E-05,3.85364E-05,2.75466E-05,6.23618E-05,2.15477E-05,6.26313E-05,3.63562E-05,6.28291E-05,9.37128E-05,5.56211E-05,6.91645E-05,5.70871E-05
14,19,3.26277E-05,5.09756E-05,3.23296E-05,4.20479E-05,2.1705E-05,0.000241365,3.92976E-05,4.7248E-05,0.000143944,8.61655E-05,0.000158162,0.000130119
14,20,3.40203E-05,8.7793E-05,4.39259E-05,5.72512E-05,2.34942E-05,0.000120701,5.53521E-05,4.52772E-05,4.62297E-05,8.35202E-05,0.000230765,0.000131714
14,21,3.30127E-05,8.77919E-05,5.97752E-05,6.23889E-05,2.34677E-05,0.000113319,3.87506E-05,4.6308E-05,4.61267E-05,8.07222E-05,0.000140614,0.000156822
14,22,3.17933E-05,8.5425E-05,4.20887E-05,6.4888E-05,2.19526E-05,0.000108432,3.81612E-05,4.65171E-05,6.01992E-05,7.55469E-05,0.000181912,0.000130746
14,23,3.00473E-05,5.16041E-05,3.94732E-05,6.21636E-05,2.12088E-05,0.000125584,3.73314E-05,3.42839E-05,8.13955E-05,5.85658E-05,7.38352E-05,8.25039E-05
14,24,2.75243E-05,5.18743E-05,2.62118E-05,7.78124E-05,2.07707E-05,0.000112386,3.76054E-05,3.14726E-05,5.85563E-05,5.4973E-05,6.62537E-05,5.98381E-05
15,1,2.97302E-05,5.35433E-05,2.54134E-05,7.29327E-05,2.04972E-05,0.000134272,3.25721E-05,3.03264E-05,7.8556E-05,3.05316E-05,5.53885E-05,4.59766E-05
15,2,2.85524E-05,3.16652E-05,2.474E-05,4.39398E-05,2.0398E-05,0.000110611,3.2112E-05,2.8759E-05,4.12533E-05,2.88838E-05,5.36227E-05,4.21423E-05
15,3,2.68274E-05,2.7546E-05,2.39705E-05,3.87939E-05,2.04211E-05,4.98922E-05,3.1718E-05,2.91554E-05,3.48776E-05,2.83768E-05,5.31876E-05,4.10381E-05
15,4,2.93804E-05,2.58028E-05,2.33791E-05,3.39567E-05,2.0208E-05,3.84084E-05,3.14239E-05,3.0592E-05,3.44378E-05,2.83253E-05,5.24973E-05,4.07196E-05
15,5,2.92277E-05,2.58915E-05,2.39048E-05,3.29062E-05,1.95787E-05,3.09058E-05,3.046E-05,3.04165E-05,3.66714E-05,2.87504E-05,5.24743E-05,4.07255E-05
15,6,2.71882E-05,2.84367E-05,2.43273E-05,3.88603E-05,1.96531E-05,3.02073E-05,2.98877E-05,3.12134E-05,3.85272E-05,2.86641E-05,5.31301E-05,4.13623E-05
15,7,2.8277E-05,5.12442E-05,2.47101E-05,3.46082E-05,1.99909E-05,2.83206E-05,2.93071E-05,3.00978E-05,3.31838E-05,2.69144E-05,5.44539E-05,4.34637E-05
15,8,2.8189E-05,4.3817E-05,2.44864E-05,6.60205E-05,1.96497E-05,2.65388E-05,2.75239E-05,3.00513E-05,2.91199E-05,2.69665E-05,5.52701E-05,5.21474E-05
15,9,2.32605E-05,3.92584E-05,2.34475E-05,3.13597E-05,1.98206E-05,2.62781E-05,2.64384E-05,3.05773E-05,2.78787E-05,2.62762E-05,5.54695E-05,4.66291E-05
15,10,2.05052E-05,3.68378E-05,2.25014E-05,2.34223E-05,2.04206E-05,3.02669E-05,2.6133E-05,3.04524E-05,2.7311E-05,2.58384E-05,5.47539E-05,4.28915E-05
15,11,2.25447E-05,4.1022E-05,2.36365E-05,2.96156E-05,2.10126E-05,4.07619E-05,2.56877E-05,2.89481E-05,2.65223E-05,2.64605E-05,5.48695E-05,4.27349E-05
15,12,2.04178E-05,3.93073E-05,2.4267E-05,3.75938E-05,2.10408E-05,3.57942E-05,2.56174E-05,3.1876E-05,2.69661E-05,2.57991E-05,5.50976E-05,4.27925E-05
15,13,2.26674E-05,4.01856E-05,2.46949E-05,3.38875E-05,2.17502E-05,4.03061E-05,2.60751E-05,3.34935E-05,2.6833E-05,2.60266E-05,5.33813E-05,4.2711E-05
15,14,2.37524E-05,3.86138E-05,2.42567E-05,3.14089E-05,2.50189E-05,4.34891E-05,2.64029E-05,4.21878E-05,3.61576E-05,2.67783E-05,5.2987E-05,4.3005E-05
15,15,2.36123E-05,4.30977E-05,2.42795E-05,2.4795E-05,2.66445E-05,7.03465E-05,2.62848E-05,4.14422E-05,3.99848E-05,2.75133E-05,5.30267E-05,4.29479E-05
15,16,2.36982E-05,3.80223E-05,2.47981E-05,2.62236E-05,2.71797E-05,0.00010009,2.65724E-05,4.40232E-05,5.81414E-05,2.77563E-05,5.34693E-05,4.32797E-05
15,17,2.65941E-05,4.19631E-05,2.74744E-05,4.17745E-05,2.87061E-05,0.000147721,2.71708E-05,6.04978E-05,4.38179E-05,2.8146E-05,5.50574E-05,4.40458E-05
15,18,3.04176E-05,6.18574E-05,2.79779E-05,3.59721E-05,2.61106E-05,0.000128722,2.77661E-05,4.92177E-05,4.47177E-05,3.63374E-05,6.92961E-05,4.76216E-05
15,19,3.04471E-05,7.09402E-05,2.924E-05,3.2723E-05,3.10315E-05,0.000123569,3.0923E-05,3.8728E-05,0.000153415,0.000114531,0.000115558,5.87746E-05
15,20,3.52334E-05,0.000105003,3.35824E-05,0.000109318,2.63824E-05,0.000123571,4.94044E-05,3.83404E-05,0.000305342,0.000184834,0.000117323,5.30904E-05
15,21,3.6655E-05,0.00010329,2.85628E-05,0.00012483,2.57294E-05,0.000123787,5.38164E-05,3.89342E-05,8.11987E-05,5.01264E-05,8.44269E-05,5.28413E-05
15,22,3.58665E-05,0.000104088,2.82315E-05,7.40851E-05,3.39641E-05,0.00011891,4.93767E-05,3.57429E-05,3.71621E-05,2.91667E-05,6.88662E-05,4.80605E-05
15,23,3.30359E-05,8.26413E-05,2.70774E-05,6.63415E-05,3.26486E-05,0.000242795,4.88935E-05,3.4427E-05,3.34842E-05,2.8048E-05,5.94574E-05,4.75151E-05
15,24,3.32929E-05,5.14805E-05,2.48861E-05,7.75861E-05,3.38018E-05,0.000117597,3.83024E-05,3.26812E-05,3.35762E-05,2.75626E-05,5.74399E-05,4.33176E-05
16,1,3.07641E-05,3.87604E-05,2.42415E-05,7.16541E-05,2.32726E-05,0.000132638,4.23222E-05,3.27295E-05,3.11458E-05,3.15362E-05,3.65066E-05,2.73482E-05
16,2,2.84576E-05,3.18011E-05,2.3738E-05,3.63961E-05,2.22943E-05,0.00011752,3.1848E-05,3.18107E-05,3.09913E-05,3.11266E-05,3.53162E-05,2.68575E-05
16,3,2.37646E-05,2.74542E-05,2.31015E-05,2.50524E-05,2.1475E-05,6.4807E-05,3.05149E-05,3.10296E-05,2.91407E-05,3.00744E-05,3.50777E-05,2.68529E-05
16,4,2.45567E-05,2.67789E-05,2.28327E-05,3.23399E-05,2.12477E-05,4.10724E-05,2.87696E-05,3.05101E-05,2.91321E-05,2.97573E-05,3.47961E-05,2.66934E-05
16,5,2.52157E-05,2.66763E-05,2.3297E-05,2.4764E-05,2.15878E-05,4.16581E-05,2.76409E-05,3.03293E-05,2.85459E-05,2.99466E-05,3.45018E-05,2.67067E-05
16,6,3.01426E-05,2.97872E-05,2.35653E-05,2.40948E-05,2.1731E-05,4.00657E-05,2.68075E-05,3.02492E-05,2.73619E-05,3.02908E-05,3.48472E-05,2.67359E-05
16,7,3.16906E-05,3.23646E-05,2.40975E-05,2.13893E-05,2.19345E-05,3.30618E-05,2.54367E-05,2.93038E-05,2.69459E-05,3.07718E-05,3.55772E-05,2.72301E-05
16,8,3.55968E-05,4.368E-05,2.43408E-05,1.90468E-05,2.10848E-05,2.72901E-05,2.48307E-05,2.81305E-05,2.61184E-05,3.06993E-05,3.5268E-05,2.73244E-05
16,9,3.36274E-05,3.27299E-05,2.3895E-05,1.9193E-05,2.16442E-05,2.76834E-05,2.38213E-05,2.74585E-05,2.4221E-05,3.23449E-05,3.46541E-05,2.75374E-05
16,10,3.54556E-05,3.11753E-05,2.37489E-05,1.90225E-05,2.17987E-05,3.16432E-05,2.27995E-05,2.79762E-05,2.24584E-05,3.24606E-05,3.52019E-05,2.72592E-05
16,11,3.4585E-05,3.14895E-05,2.48926E-05,1.99889E-05,2.51858E-05,4.2056E-05,2.33565E-05,2.78231E-05,2.46133E-05,3.25802E-05,3.52691E-05,3.23013E-05
16,12,3.48741E-05,3.15454E-05,3.04043E-05,2.03553E-05,2.6384E-05,5.54665E-05,2.42253E-05,2.83744E-05,2.48372E-05,3.21977E-05,3.54289E-05,4.11702E-05
16,13,3.46777E-05,2.97007E-05,4.42599E-05,2.11142E-05,2.71706E-05,7.7392E-05,2.5035E-05,2.86777E-05,2.40312E-05,3.22586E-05,3.58899E-05,4.19135E-05
16,14,3.5168E-05,3.18119E-05,4.27833E-05,2.06598E-05,3.6536E-05,8.99429E-05,2.57538E-05,2.94234E-05,2.53193E-05,3.25447E-05,3.63055E-05,4.10968E-05
16,15,3.57743E-05,3.58762E-05,3.77555E-05,2.08181E-05,2.89051E-05,9.772E-05,2.65346E-05,3.07534E-05,2.61161E-05,3.31226E-05,3.63716E-05,3.86142E-05
16,16,3.61009E-05,5.0108E-05,3.46067E-05,2.13522E-05,5.00187E-05,8.74798E-05,2.63167E-05,3.54661E-05,2.65744E-05,3.42955E-05,3.79649E-05,2.75281E-05
16,17,4.20007E-05,7.65797E-05,3.70918E-05,2.16395E-05,6.57912E-05,0.000130421,2.63805E-05,3.96251E-05,2.84585E-05,4.85013E-05,3.75424E-05,3.86846E-05
16,18,3.86739E-05,8.1099E-05,3.04673E-05,2.12088E-05,4.89783E-05,0.000132317,2.88233E-05,4.2295E-05,4.84628E-05,0.00011014,5.22484E-05,2.9718E-05
16,19,4.83108E-05,0.000101116,6.84873E-05,2.12963E-05,2.83863E-05,0.000140807,3.65706E-05,4.62821E-05,7.21855E-05,0.000135479,6.32792E-05,3.97254E-05
16,20,5.8764E-05,0.00010562,0.000119851,2.38319E-05,5.54786E-05,0.000178525,8.78296E-05,0.000153289,7.07643E-05,0.000119736,6.42552E-05,4.05287E-05
16,21,9.94037E-05,0.000106986,0.000156469,2.47956E-05,4.71046E-05,0.000110534,6.98148E-05,0.000181386,6.90602E-05,0.000120104,5.33422E-05,3.07617E-05
16,22,6.52048E-05,0.000107377,0.000133336,3.19674E-05,3.2365E-05,0.000116512,6.45659E-05,7.97502E-05,7.34887E-05,0.000119518,4.82778E-05,2.95957E-05
16,23,5.07821E-05,9.2625E-05,0.000109383,3.00783E-05,3.27163E-05,0.000121143,5.33132E-05,4.05834E-05,6.44621E-05,0.000134236,4.04957E-05,2.85066E-05
16,24,3.76331E-05,7.21511E-05,9.94385E-05,2.08574E-05,2.77424E-05,9.49251E-05,3.78759E-05,3.50755E-05,3.95184E-05,4.88738E-05,3.74959E-05,2.77318E-05
17,1,3.086E-05,3.69651E-05,3.17463E-05,1.95599E-05,2.81935E-05,0.000127994,3.598E-05,3.88688E-05,3.03808E-05,4.30714E-05,6.78223E-05,2.63808E-05
17,2,2.89944E-05,3.55443E-05,2.79116E-05,1.86107E-05,2.82544E-05,7.30001E-05,3.47066E-05,3.09077E-05,2.8716E-05,3.8961E-05,6.73516E-05,2.54203E-05
17,3,2.70318E-05,2.87209E-05,2.90493E-05,1.73675E-05,2.70708E-05,5.15819E-05,3.44172E-05,2.98387E-05,2.9312E-05,3.8014E-05,6.64762E-05,2.48586E-05
17,4,2.71503E-05,2.5567E-05,2.6524E-05,1.74859E-05,2.74469E-05,4.27621E-05,3.00548E-05,2.89216E-05,3.25311E-05,3.79957E-05,6.65084E-05,2.43102E-05
17,5,2.84329E-05,2.54295E-05,2.66935E-05,1.74084E-05,2.81664E-05,3.94354E-05,2.99603E-05,2.95624E-05,2.88202E-05,3.82592E-05,6.66486E-05,2.38847E-05
17,6,2.85129E-05,2.55557E-05,2.8364E-05,1.76697E-05,2.92553E-05,3.7503E-05,3.05303E-05,2.8504E-05,2.70778E-05,3.84058E-05,6.7712E-05,2.40599E-05
17,7,3.04007E-05,2.55052E-05,2.90629E-05,1.81906E-05,2.91831E-05,2.97514E-05,3.02001E-05,2.94652E-05,2.65292E-05,3.84335E-05,6.75901E-05,2.40471E-05
17,8,3.05729E-05,2.53205E-05,2.78394E-05,1.84142E-05,2.60299E-05,2.70497E-05,2.84896E-05,2.9414E-05,2.55721E-05,3.84595E-05,6.85029E-05,2.41711E-05
17,9,3.31976E-05,2.68799E-05,2.72903E-05,1.84435E-05,2.49084E-05,2.69396E-05,2.73668E-05,2.79951E-05,2.46717E-05,3.87352E-05,6.86713E-05,2.34365E-05
17,10,2.99119E-05,2.94896E-05,2.7501E-05,1.88105E-05,2.66321E-05,3.01922E-05,2.78004E-05,2.89516E-05,2.51092E-05,3.79271E-05,7.19861E-05,2.38457E-05
17,11,3.03027E-05,2.60822E-05,4.30179E-05,1.81961E-05,2.86361E-05,3.1623E-05,2.97577E-05,2.89339E-05,2.49119E-05,3.77283E-05,7.41111E-05,2.29307E-05
17,12,3.62826E-05,2.55498E-05,5.76219E-05,1.85437E-05,4.107E-05,3.12337E-05,3.07854E-05,2.81818E-05,2.5523E-05,3.82243E-05,7.99924E-05,2.59704E-05
17,13,3.52897E-05,3.06789E-05,5.76604E-05,1.80328E-05,4.05011E-05,3.15905E-05,2.85971E-05,2.88762E-05,2.64899E-05,3.86411E-05,8.535E-05,2.37596E-05
17,14,3.51001E-05,3.1792E-05,5.75507E-05,1.88415E-05,4.38054E-05,3.08502E-05,3.1454E-05,3.00919E-05,2.64095E-05,3.86444E-05,7.85077E-05,2.4291E-05
17,15,3.48726E-05,3.04914E-05,5.03147E-05,1.68317E-05,4.04723E-05,2.99831E-05,3.92846E-05,3.3831E-05,2.6741E-05,4.00824E-05,8.40136E-05,2.41339E-05
17,16,3.55041E-05,3.31129E-05,5.62821E-05,1.69584E-05,3.35999E-05,3.00132E-05,5.1484E-05,4.33011E-05,2.77543E-05,4.55555E-05,7.45123E-05,2.32596E-05
17,17,3.55752E-05,3.32472E-05,5.52486E-05,1.73963E-05,3.47586E-05,3.47979E-05,6.97888E-05,8.38632E-05,2.95649E-05,5.45628E-05,7.3165E-05,2.40599E-05
17,18,4.40085E-05,3.28895E-05,5.17789E-05,1.9964E-05,3.38734E-05,5.06488E-05,8.73057E-05,0.000152175,4.89853E-05,6.30747E-05,8.99E-05,2.55524E-05
17,19,4.63319E-05,3.34669E-05,0.000121263,2.03249E-05,3.07631E-05,9.82216E-05,0.00012482,0.000244606,5.67625E-05,8.72498E-05,0.000129124,2.99787E-05
17,20,4.74954E-05,3.41954E-05,0.000179672,2.32889E-05,4.10379E-05,0.000149107,0.000133709,0.000147809,5.17849E-05,8.77834E-05,0.000133151,0.000132319
17,21,4.76803E-05,3.50371E-05,0.000127631,2.31506E-05,4.55844E-05,0.000118945,0.000136174,0.000153207,4.29424E-05,7.89189E-05,0.000127457,0.000135899
17,22,4.69371E-05,3.39697E-05,0.000133711,2.27006E-05,3.47107E-05,6.08889E-05,0.000132174,0.000149517,4.11786E-05,5.89377E-05,0.000120221,0.00014613
17,23,4.30836E-05,3.27208E-05,0.000125846,2.18493E-05,2.78839E-05,6.05379E-05,5.61925E-05,0.0001498,3.80174E-05,4.11839E-05,8.22588E-05,3.70157E-05
17,24,3.15674E-05,3.21986E-05,9.72542E-05,2.06005E-05,2.74842E-05,4.93819E-05,3.87908E-05,8.56509E-05,3.80099E-05,3.9969E-05,7.98607E-05,2.78448E-05
18,1,3.00009E-05,3.04485E-05,4.35675E-05,1.94205E-05,2.90004E-05,4.62539E-05,3.49169E-05,4.73605E-05,2.85702E-05,3.01037E-05,4.38754E-05,2.53056E-05
18,2,2.74305E-05,2.72559E-05,3.28064E-05,1.90441E-05,3.01947E-05,3.69539E-05,3.01304E-05,3.43746E-05,2.68527E-05,2.94899E-05,4.32874E-05,2.3596E-05
18,3,2.53089E-05,2.64212E-05,2.80332E-05,1.82299E-05,3.07022E-05,3.23094E-05,2.75216E-05,3.07122E-05,2.6958E-05,2.91755E-05,4.22689E-05,2.30605E-05
18,4,2.53547E-05,2.65264E-05,2.72985E-05,1.7657E-05,3.15683E-05,2.91339E-05,2.69422E-05,2.98976E-05,2.70558E-05,2.87925E-05,4.23022E-05,2.26984E-05
18,5,2.58282E-05,2.66656E-05,2.67434E-05,1.78241E-05,3.10523E-05,2.89433E-05,2.69882E-05,2.91248E-05,2.77196E-05,2.88395E-05,4.18999E-05,2.25674E-05
18,6,2.59352E-05,2.65592E-05,2.61993E-05,1.85537E-05,3.2502E-05,2.71215E-05,2.7166E-05,2.78584E-05,2.76513E-05,2.91002E-05,4.18878E-05,2.31955E-05
18,7,2.72952E-05,2.63948E-05,2.61097E-05,1.90773E-05,3.28437E-05,2.51051E-05,2.66333E-05,2.70255E-05,2.71409E-05,2.93881E-05,4.21551E-05,2.44744E-05
18,8,0.000029697,2.64953E-05,2.5433E-05,1.88891E-05,3.00216E-05,2.34849E-05,2.51207E-05,2.69225E-05,2.68099E-05,2.94251E-05,4.18223E-05,2.77481E-05
18,9,3.09669E-05,2.64292E-05,2.49486E-05,1.92251E-05,2.81631E-05,2.2652E-05,2.47291E-05,2.61821E-05,2.64378E-05,2.9305E-05,4.11067E-05,2.78308E-05
18,10,3.20309E-05,2.41698E-05,2.44663E-05,2.02956E-05,7.76629E-05,2.26311E-05,2.67845E-05,2.75421E-05,2.73226E-05,2.92989E-05,3.99381E-05,2.75956E-05
18,11,3.2979E-05,2.46699E-05,2.49268E-05,2.34345E-05,7.86649E-05,2.29485E-05,2.69144E-05,2.81441E-05,3.22204E-05,2.96322E-05,3.98444E-05,2.77004E-05
18,12,3.27846E-05,2.40113E-05,2.47503E-05,2.58821E-05,9.37603E-05,2.32637E-05,2.70969E-05,2.97008E-05,3.23951E-05,3.04536E-05,3.97962E-05,2.77179E-05
18,13,3.52249E-05,2.397E-05,2.46515E-05,4.61749E-05,5.84451E-05,2.37699E-05,2.75121E-05,2.93945E-05,3.92563E-05,3.03401E-05,3.92536E-05,2.76614E-05
18,14,3.51543E-05,2.39474E-05,2.40112E-05,3.53505E-05,4.40557E-05,2.39119E-05,2.82977E-05,3.25063E-05,4.40725E-05,3.0768E-05,3.96214E-05,2.80782E-05
18,15,3.31412E-05,2.45297E-05,2.48926E-05,2.98087E-05,6.65457E-05,2.43318E-05,3.55943E-05,3.35058E-05,6.25792E-05,3.14875E-05,3.79356E-05,2.99653E-05
18,16,3.61841E-05,2.39082E-05,2.479E-05,2.64733E-05,2.89632E-05,2.46145E-05,4.42695E-05,4.34089E-05,7.49509E-05,3.29798E-05,3.77723E-05,3.03472E-05
18,17,4.9637E-05,2.39345E-05,2.39819E-05,3.07818E-05,2.9421E-05,2.48462E-05,6.29541E-05,7.41075E-05,0.000134278,3.80793E-05,3.93996E-05,3.44743E-05
